classifier_name,dataset_name,accuracy
PrevWeek,38846,"1,00000006141898"
PrevWeek,1803,"0,136949492433391"
PrevWeek,42633,"0,14430210791033"
PrevWeek,26455,"1,00000006952519"
PrevWeek,7860,"0,194853471101685"
PrevWeek,6780,"0,233456422837765"
PrevWeek,29532,"0,165441313555878"
PrevWeek,22197,"0,190258247985069"
PrevWeek,883,"0,214155262163011"
PrevWeek,39681,"0,170956584450285"
PrevWeek,18379,"0,316177019058255"
PrevWeek,43304,"0,2224267608544"
PrevWeek,15556,"0,633272987204822"
PrevWeek,16387,"0,170037356585751"
PrevWeek,6128,"0,434742978851195"
PrevWeek,10063,"0,0992650332641092"
PrevWeek,13119,"0,151654419421255"
PrevWeek,35433,"0,132353873321999"
PrevWeek,20834,"0,225184395977592"
PrevWeek,49260,"1,00000065670244"
PrevWeek,44676,"0,125919477380001"
PrevWeek,28169,"0,141544945723922"
PrevWeek,1418,"0,21691208750001"
PrevWeek,21351,"0,159926998692887"
PrevWeek,12462,"0,143383274500271"
PrevWeek,6387,"0,220588956717461"
PrevWeek,30017,"0,163603685708145"
PrevWeek,18502,"0,238970893775711"
PrevWeek,45950,"1,00000003068868"
PrevWeek,5381,"0,167279732230475"
PrevWeek,2503,"0,490809484944017"
PrevWeek,16292,"0,218750963919412"
PrevWeek,37172,"0,219669626345941"
PrevWeek,45229,"0,246324077270707"
PrevWeek,49847,"0,233456177460652"
PrevWeek,48833,"1,00000082592013"
PrevWeek,2445,"0,165441280751492"
PrevWeek,3141,"0,202206857341593"
PrevWeek,5627,"0,286765361181405"
PrevWeek,48404,"0,132353912195608"
PrevWeek,30976,"0,159926989564089"
PrevWeek,37474,"0,150736020768419"
PrevWeek,43345,"0,174632662982453"
PrevWeek,38374,"0,206801751473836"
PrevWeek,11402,"0,129595725481109"
PrevWeek,48710,"0,143382543132365"
PrevWeek,27501,"0,227942109949393"
PrevWeek,1747,"0,239890606086348"
PrevWeek,40798,"0,292280044296918"
PrevWeek,24096,"0,190258207943316"
PrevWeek,17374,"0,259191473197007"
PrevWeek,8205,"0,16176502569257"
PrevWeek,319,"0,222426955465001"
PrevWeek,40692,"1,00000073386015"
PrevWeek,27113,"1,00000009209184"
PrevWeek,1728,"0,276654731671599"
PrevWeek,44691,"0,168198837841407"
PrevWeek,14898,"0,428309674175663"
PrevWeek,20104,"0,176471107207703"
PrevWeek,16627,"0,131434017627232"
PrevWeek,32636,"0,408088795560449"
PrevWeek,46220,"0,437500120126297"
PrevWeek,42800,"0,219669751026888"
PrevWeek,40817,"0,306066179761249"
PrevWeek,8078,"0,173713759987413"
PrevWeek,18613,"0,228860904551393"
PrevWeek,22622,"0,156250918304979"
PrevWeek,11136,"0,168198949881984"
PrevWeek,23060,"0,250000877203232"
PrevWeek,30121,"0,265625676022579"
PrevWeek,24618,"0,227022866898685"
PrevWeek,32282,"0,124080959540513"
PrevWeek,30680,"0,279412367747568"
PrevWeek,24556,"0,139706590783604"
PrevWeek,33423,"0,180147945238217"
PrevWeek,14987,"0,60018450329103"
PrevWeek,6569,"0,123162307715756"
PrevWeek,34503,"0,183824526837127"
PrevWeek,38093,"0,256433840424166"
PrevWeek,28176,"0,139706461665535"
PrevWeek,32366,"0,212316671119697"
PrevWeek,23188,"0,273897315589486"
PrevWeek,15953,"0,192096281484722"
PrevWeek,48539,"0,215992782224087"
PrevWeek,12444,"0,171875557174643"
PrevWeek,2455,"0,134191493832881"
PrevWeek,13629,"0,150735653610062"
PrevWeek,5513,"0,14062587638879"
PrevWeek,33904,"0,282169814365618"
PrevWeek,31992,"0,209559334018601"
PrevWeek,42334,"0,153493595649272"
PrevWeek,303,"0,200367773669335"
PrevWeek,34226,"0,149817052117084"
PrevWeek,1392,"0,170036828533466"
PrevWeek,49912,"0,173713456530412"
PrevWeek,11997,"0,141544140120964"
PrevWeek,18265,"0,120405002053317"
PrevWeek,9945,"0,217831461721009"
PrevWeek,14850,"0,136029789721475"
PrevWeek,14801,"0,133273003954162"
PrevWeek,26589,"0,241728779375321"
PrevWeek,10995,"0,135110326548319"
PrevWeek,23020,"0,16360378088169"
PrevWeek,8658,"0,154411861484851"
PrevWeek,17071,"0,115809618400327"
PrevWeek,44331,"0,602941887618691"
PrevWeek,22735,"0,212316872684213"
PrevWeek,9183,"0,186581273603525"
PrevWeek,33359,"0,164522305502532"
PrevWeek,7228,"0,388787548150267"
PrevWeek,10226,"0,163603622029316"
PrevWeek,10472,"0,227941865977626"
PrevWeek,12861,"0,192096404374103"
PrevWeek,8379,"0,174633041526542"
PrevWeek,32597,"0,223346442711233"
PrevWeek,40973,"0,130515282930568"
PrevWeek,29424,"0,41268428897516"
PrevWeek,27413,"0,167280091246201"
PrevWeek,47673,"0,155331204005883"
PrevWeek,16266,"0,497242879104991"
PrevWeek,26262,"0,189339114437067"
PrevWeek,3642,"0,178309569904672"
PrevWeek,30631,"1,00000061855082"
PrevWeek,11914,"0,108456063675302"
PrevWeek,42715,"0,190257739658674"
PrevWeek,7605,"1,00000010455718"
PrevWeek,38593,"0,342831020543181"
PrevWeek,3657,"0,194853517251287"
PrevWeek,49948,"0,238970926215125"
PrevWeek,36980,"0,185662211700031"
PrevWeek,36635,"0,160846000713499"
PrevWeek,36579,"1,00000039836026"
PrevWeek,33315,"1,00000074590509"
PrevWeek,32850,"0,131434657617637"
PrevWeek,46380,"0,241728752776244"
PrevWeek,18983,"0,636029933486719"
PrevWeek,32814,"0,144301639486994"
PrevWeek,32848,"0,141544259024064"
PrevWeek,37997,"0,0698530009073218"
PrevWeek,20309,"0,148897429458441"
PrevWeek,4205,"0,15900799341811"
PrevWeek,18286,"0,242648056937417"
PrevWeek,42816,"0,217831196373568"
PrevWeek,15370,"0,342831720307089"
PrevWeek,1569,"0,19301519947668"
PrevWeek,34515,"0,202206573384366"
PrevWeek,49908,"0,245404811548892"
PrevWeek,34001,"0,214155026222851"
PrevWeek,2504,"0,13970673631753"
PrevWeek,23402,"0,242647268551624"
PrevWeek,18184,"0,151654641445065"
PrevWeek,47338,"0,139706559016895"
PrevWeek,15869,"0,184742684949207"
PrevWeek,29790,"0,113051881018535"
PrevWeek,9186,"0,153493286047892"
PrevWeek,43481,"0,211397995134214"
PrevWeek,2315,"0,13511103489374"
PrevWeek,31766,"0,21323624743271"
PrevWeek,49827,"0,1663608820938"
PrevWeek,49874,"0,157169868403038"
PrevWeek,49656,"0,153493554305057"
PrevWeek,45697,"0,213235706047632"
PrevWeek,49511,"0,162684648235306"
PrevWeek,2986,"0,28492723329905"
PrevWeek,34872,"0,226103417054615"
PrevWeek,5328,"0,214154722903271"
PrevWeek,23538,"0,151655094318246"
PrevWeek,49954,"0,516544118364049"
PrevWeek,24498,"0,128676984194398"
PrevWeek,29917,"0,136948770608169"
PrevWeek,21174,"0,175551481411979"
PrevWeek,49682,"0,17003691228349"
PrevWeek,35178,"0,179228718498873"
PrevWeek,16869,"1,00000069545336"
PrevWeek,21770,"0,681066762418054"
PrevWeek,38360,"0,227941544862071"
PrevWeek,24066,"0,196692046640771"
PrevWeek,34699,"0,222427065913287"
PrevWeek,21135,"0,193014735422519"
PrevWeek,5729,"1,00000081631185"
PrevWeek,49991,"0,230699359731446"
PrevWeek,28030,"0,146140184342632"
PrevWeek,44859,"0,201286993619068"
PrevWeek,13320,"0,151655290141645"
PrevWeek,23331,"0,136030273337815"
PrevWeek,36450,"0,195772960750245"
PrevWeek,25092,"0,29503739895435"
PrevWeek,1986,"0,169117885810732"
PrevWeek,3711,"0,158088332789008"
PrevWeek,36704,"0,144302259511397"
PrevWeek,41031,"1,00000048382269"
PrevWeek,30874,"0,130515037039454"
PrevWeek,26512,"0,276654576864088"
PrevWeek,14390,"0,237133057326354"
PrevWeek,38063,"0,149817114760816"
PrevWeek,31965,"0,127757975350578"
PrevWeek,48515,"0,434743637170213"
PrevWeek,46656,"0,162684069349448"
PrevWeek,28248,"0,256434489796801"
PrevWeek,17506,"0,403492796904"
PrevWeek,5585,"0,501838936718429"
PrevWeek,21520,"1,00000002381034"
PrevWeek,23589,"0,145220864166358"
PrevWeek,7178,"0,243566619335258"
PrevWeek,20226,"0,157169146597045"
PrevWeek,46304,"0,159007757697396"
PrevWeek,24034,"0,191177390950605"
PrevWeek,47177,"0,142464109410314"
PrevWeek,24389,"0,138786910347887"
PrevWeek,21364,"0,209559814201115"
PrevWeek,24465,"0,300552460820091"
PrevWeek,11754,"0,189339129370316"
PrevWeek,33932,"0,183823710686616"
PrevWeek,36746,"0,124081310126112"
PrevWeek,15965,"0,187500150042567"
PrevWeek,26871,"0,192096411912549"
PrevWeek,2821,"0,102022996130577"
PrevWeek,32647,"0,136949293809163"
PrevWeek,8016,"1,00000064445096"
PrevWeek,8418,"0,149816966006571"
PrevWeek,8149,"0,181066345194313"
PrevWeek,27977,"0,146140018438202"
PrevWeek,25127,"0,199448542756726"
PrevWeek,47509,"0,153493619068691"
PrevWeek,10642,"0,152574000634522"
PrevWeek,47277,"0,171875891253429"
PrevWeek,4472,"0,178309282580519"
PrevWeek,10958,"0,222426691798326"
PrevWeek,16561,"0,176470948571862"
PrevWeek,9689,"0,227942104713047"
PrevWeek,41205,"0,158088280294091"
PrevWeek,24954,"1,00000068331235"
PrevWeek,9452,"0,191176812131862"
PrevWeek,1946,"0,180147886522059"
PrevWeek,9501,"0,183824311269216"
PrevWeek,33369,"1,00000071977434"
PrevWeek,46913,"0,26286794533677"
PrevWeek,17495,"0,399816742804536"
PrevWeek,9846,"0,142464088241432"
PrevWeek,43319,"0,197611027185097"
PrevWeek,148,"0,158088606380473"
PrevWeek,11174,"1,00000018465138"
PrevWeek,19319,"0,379596143458179"
PrevWeek,5042,"0,173713400066493"
PrevWeek,29830,"0,327206114989365"
PrevWeek,43,"0,161765579345333"
PrevWeek,41712,"0,340073547816486"
PrevWeek,43717,"0,221507990740565"
PrevWeek,33831,"0,106617899167755"
PrevWeek,35718,"0,473346321967938"
PrevWeek,32165,"0,425552433973236"
PrevWeek,25961,"0,2858458568919"
PrevWeek,15256,"0,190257924409153"
PrevWeek,20688,"0,127757462091786"
PrevWeek,3595,"0,252758132390472"
PrevWeek,312,"0,183823845833895"
PrevWeek,27403,"0,356618217165967"
PrevWeek,27010,"0,231617723495641"
PrevWeek,41239,"0,173713515044198"
PrevWeek,39038,"1,00000019156377"
PrevWeek,15778,"0,165441408663009"
PrevWeek,6967,"0,201287261530388"
PrevWeek,31418,"0,166360640862099"
PrevWeek,18390,"0,145221403482715"
PrevWeek,38612,"0,244485699642663"
PrevWeek,47544,"0,206802426628285"
PrevWeek,40768,"0,281250090181607"
PrevWeek,17211,"0,276654564411301"
PrevWeek,20008,"1,00000041300666"
PrevWeek,295,"1,00000097333607"
PrevWeek,4486,"0,190258013125276"
PrevWeek,22831,"0,21966986221119"
PrevWeek,43789,"0,0808824866178705"
PrevWeek,12285,"0,200368374617865"
PrevWeek,22146,"0,227022083683073"
PrevWeek,1271,"0,193015388877026"
PrevWeek,49137,"0,155331241648167"
PrevWeek,44509,"0,367647860465425"
PrevWeek,29338,"0,663603784252911"
PrevWeek,32854,"0,18841999331998"
PrevWeek,12769,"0,199449049017841"
PrevWeek,15392,"0,162684156234709"
PrevWeek,25740,"1,00000062928881"
PrevWeek,20187,"0,313419191854454"
PrevWeek,4911,"0,184743393071893"
PrevWeek,33902,"0,150735476519816"
PrevWeek,29113,"0,235294155067216"
PrevWeek,25854,"0,294117869530642"
PrevWeek,19496,"0,189338507527212"
PrevWeek,5294,"0,18290500415226"
PrevWeek,41316,"0,329044740138155"
PrevWeek,25627,"0,199448853492007"
PrevWeek,44282,"0,118566442478729"
PrevWeek,2391,"0,227941749770171"
PrevWeek,29478,"0,138787159489279"
PrevWeek,44604,"0,118566386499442"
PrevWeek,15730,"0,119485378889555"
PrevWeek,22341,"0,227941764803745"
PrevWeek,3456,"0,138787118742729"
PrevWeek,23472,"0,212316709544215"
PrevWeek,38400,"0,298714226808768"
PrevWeek,47845,"0,193934353110952"
PrevWeek,2180,"0,187500074296762"
PrevWeek,7875,"0,198529933035541"
PrevWeek,49961,"0,149816562504337"
PrevWeek,3068,"0,121324296488784"
PrevWeek,3914,"0,153493208057516"
PrevWeek,43607,"0,206802092902914"
PrevWeek,49405,"0,154411936495038"
PrevWeek,36247,"0,140625133352679"
PrevWeek,20200,"0,261029644373617"
PrevWeek,34212,"0,200368324103851"
PrevWeek,19150,"0,318934805315268"
PrevWeek,43091,"1,00000073490079"
PrevWeek,45345,"0,318934294428276"
PrevWeek,49867,"0,155331765338509"
PrevWeek,34234,"0,18014767399038"
PrevWeek,24390,"0,178309246774514"
PrevWeek,30326,"0,174633232685763"
PrevWeek,18598,"0,158088486809886"
PrevWeek,9040,"0,217831083459402"
PrevWeek,15192,"0,203125648258493"
PrevWeek,17749,"0,164522531692273"
PrevWeek,4996,"0,175551709980455"
PrevWeek,39989,"0,154412491459263"
PrevWeek,39601,"0,136948973908746"
PrevWeek,1003,"0,206801997781175"
PrevWeek,21734,"0,147978124365428"
PrevWeek,38439,"0,204044634096067"
PrevWeek,18523,"0,254596546076125"
PrevWeek,21662,"0,318933970691362"
PrevWeek,42983,"0,193934206291704"
PrevWeek,48495,"0,174633268424131"
PrevWeek,13886,"0,200368545390505"
PrevWeek,15683,"0,159008218420775"
PrevWeek,2440,"0,269302017766615"
PrevWeek,33272,"0,147059144590134"
PrevWeek,30576,"0,118566212657759"
PrevWeek,39428,"0,247242922524796"
PrevWeek,45278,"0,223346048626578"
PrevWeek,33204,"1,00000024986373"
PrevWeek,27844,"0,300551893363475"
PrevWeek,30799,"0,179228148313209"
PrevWeek,43124,"0,108456799354628"
PrevWeek,12477,"1,00000093921617"
PrevWeek,36463,"0,215993166871316"
PrevWeek,10926,"0,171875683976364"
PrevWeek,29584,"0,216911775947912"
PrevWeek,26431,"0,341912149439069"
PrevWeek,44569,"1,00000062856528"
PrevWeek,39854,"0,167279915474937"
PrevWeek,46661,"0,345588694930053"
PrevWeek,41507,"0,242648027321466"
PrevWeek,21079,"0,202206740103359"
PrevWeek,47638,"0,197610633102164"
PrevWeek,31680,"0,157169806849341"
PrevWeek,30999,"0,159927266550272"
Linear Regression,47944,"0,529915132319199"
Linear Regression,31000,"0,53561289281982"
Linear Regression,27095,"0,461539350889471"
Linear Regression,36952,"0,586895493372305"
Linear Regression,17306,"0,626781481118854"
Linear Regression,3966,"0,578348281456939"
Linear Regression,10917,"0,544160261898797"
Linear Regression,16507,"0,541310571442864"
Linear Regression,23402,"0,595442301354831"
Linear Regression,18286,"0,507123238799929"
Linear Regression,36463,"0,62108295229454"
Linear Regression,21351,"0,495727222912133"
Linear Regression,8389,"0,51567035065153"
Linear Regression,47711,"0,501425328190567"
Linear Regression,21532,"0,492878422704743"
Linear Regression,30894,"0,498575647098052"
Linear Regression,18828,"0,572650282049901"
Linear Regression,45806,"0,481481879895288"
Linear Regression,25096,"0,373220066715717"
Linear Regression,27396,"0,413106085415682"
Linear Regression,21420,"0,45869016110387"
Linear Regression,31709,"0,424502108229186"
Linear Regression,47602,"0,438747359179819"
Linear Regression,19373,"0,470085630876261"
Linear Regression,4691,"0,472934650345729"
Linear Regression,18870,"0,390314221588647"
Linear Regression,32616,"0,467237359727439"
Linear Regression,23361,"0,430199932529812"
Linear Regression,38452,"0,364673273920532"
Linear Regression,11612,"0,564103289788635"
Linear Regression,3832,"0,358974906230863"
Linear Regression,31319,"0,49857606848014"
Linear Regression,29752,"0,313391287362174"
Linear Regression,10042,"0,552707316226262"
Linear Regression,1091,"0,407408248858929"
Linear Regression,27966,"0,632478672019705"
Linear Regression,33727,"0,367521631898997"
Linear Regression,10270,"0,381766622416325"
Linear Regression,18880,"0,370370688409891"
Linear Regression,40237,"0,413105995546048"
Linear Regression,36146,"0,458689745224429"
Linear Regression,47281,"0,398861046161663"
Linear Regression,28310,"0,569801365603534"
Linear Regression,28660,"0,472935445406551"
Linear Regression,27994,"0,367522027922472"
Linear Regression,27391,"0,361823402660612"
Linear Regression,26631,"0,267807264628636"
Linear Regression,20985,"0,461538546555334"
Linear Regression,3799,"0,581197076916142"
Linear Regression,7919,"0,438747048050582"
Linear Regression,40037,"0,441596351031727"
Linear Regression,8355,"0,353277344875628"
Linear Regression,30199,"0,509972155071752"
Linear Regression,26952,"0,441596416465654"
Linear Regression,12636,"0,219373287246205"
Linear Regression,18786,"0,384615984641087"
Linear Regression,543,"0,564103260662131"
Linear Regression,41383,"0,450143277053084"
Linear Regression,1318,"0,575499558034151"
Linear Regression,48298,"0,444445099025148"
Linear Regression,42635,"0,433048614174662"
Linear Regression,11049,"0,521368117984877"
Linear Regression,40488,"0,490028663068307"
Linear Regression,46170,"0,450143362309006"
Linear Regression,29521,"0,4131062207567"
Linear Regression,11067,"0,407408140545842"
Linear Regression,48747,"0,618234448405587"
Linear Regression,7020,"0,487180224071551"
Linear Regression,33879,"0,569800667535688"
Linear Regression,41416,"0,341880875732979"
Linear Regression,405,"0,581197150706336"
Linear Regression,40158,"0,333334329594341"
Linear Regression,4011,"0,481481537151152"
Linear Regression,28639,"0,401709772498823"
Linear Regression,14312,"0,518519304039813"
Linear Regression,44440,"0,327635530052174"
Linear Regression,36438,"0,358974921834707"
Linear Regression,38899,"0,441596309828991"
Linear Regression,48264,"0,564102896771215"
Linear Regression,8495,"0,401709514741702"
Linear Regression,1145,"0,339031935857296"
Linear Regression,32895,"0,475784412361076"
Linear Regression,27429,"0,441596181983219"
Linear Regression,49438,"0,319088925162219"
Linear Regression,27439,"0,475783709809638"
Linear Regression,26637,"0,381767379310303"
Linear Regression,18245,"0,458689514827127"
Linear Regression,34715,"0,370370647303173"
Linear Regression,17115,"0,341880706383359"
Linear Regression,31543,"0,595442344098367"
Linear Regression,21685,"0,452991695378605"
Linear Regression,27431,"0,675214468250254"
Linear Regression,7212,"0,413106207456506"
Linear Regression,41436,"0,373219864701705"
Linear Regression,33111,"0,507123496978971"
Linear Regression,16000,"0,407408135703121"
Linear Regression,5932,"0,438747122755845"
Linear Regression,25414,"0,384616256062646"
Linear Regression,20043,"0,441596044234744"
Linear Regression,28544,"0,447294315615967"
Linear Regression,18899,"0,444444991853452"
Linear Regression,26737,"0,376069222623182"
Linear Regression,78,"0,598291313694117"
Linear Regression,46526,"0,501424949640189"
Linear Regression,22191,"0,404559384086916"
Linear Regression,23209,"0,48148222191285"
Linear Regression,2220,"0,430199877754917"
Linear Regression,28961,"0,495726868247934"
Linear Regression,43355,"0,566952235365759"
Linear Regression,1209,"0,586894887378404"
Linear Regression,19562,"0,313390843701843"
Linear Regression,678,"0,458689615570267"
Linear Regression,12791,"0,495726992108873"
Linear Regression,27975,"0,658119976176782"
Linear Regression,2291,"0,415955268984334"
Linear Regression,38696,"0,350428283032473"
Linear Regression,24746,"0,361823895540403"
Linear Regression,27171,"0,390313787929887"
Linear Regression,32439,"0,521367540352954"
Linear Regression,49397,"0,566952186091174"
Linear Regression,3078,"0,515669575229672"
Linear Regression,41031,"1,00000031101082"
Linear Regression,37272,"0,438746656965005"
Linear Regression,49316,"0,452991782955605"
Linear Regression,37646,"0,635328367750848"
Linear Regression,34288,"0,307692792935651"
Linear Regression,15337,"0,430199836976349"
Linear Regression,24964,"0,410256692865636"
Linear Regression,26765,"0,304844253721154"
Linear Regression,13174,"0,464387800012998"
Linear Regression,2455,"0,40170943703651"
Linear Regression,26282,"0,603989069091365"
Linear Regression,29939,"0,472934927100507"
Linear Regression,37438,"0,404559273257023"
Linear Regression,11183,"0,55270698199261"
Linear Regression,18244,"0,433048630063484"
Linear Regression,42074,"0,347578391321802"
Linear Regression,11017,"0,498575982867252"
Linear Regression,37512,"0,421652844702291"
Linear Regression,35901,"0,435897887340758"
Linear Regression,12583,"0,33903231645909"
Linear Regression,24534,"0,44159599149007"
Linear Regression,39626,"0,49857578619094"
Linear Regression,15748,"0,381767230410078"
Linear Regression,43818,"0,293447933706032"
Linear Regression,24567,"0,504274435556905"
Linear Regression,39945,"0,393162549679332"
Linear Regression,31458,"0,475784189888564"
Linear Regression,45697,"0,643875455953016"
Linear Regression,42632,"0,521367544558843"
Linear Regression,6780,"0,384615545251772"
Linear Regression,11748,"0,339031623641688"
Linear Regression,47723,"0,452992030846569"
Linear Regression,36499,"0,447294176152536"
Linear Regression,27696,"0,413105852523933"
Linear Regression,38400,"0,478633297284584"
Linear Regression,29917,"0,535613244440716"
Linear Regression,48894,"0,484330738550663"
Linear Regression,4672,"0,478632914649868"
Linear Regression,13210,"0,715100062984693"
Linear Regression,27487,"0,410257157300975"
Linear Regression,36759,"0,564103367628749"
Linear Regression,41505,"0,501425431395325"
Linear Regression,41414,"0,487180394443442"
Linear Regression,29681,"0,578348533859254"
Linear Regression,4400,"0,361823604486967"
Linear Regression,21030,"0,430200250563177"
Linear Regression,2440,"0,549858465152209"
Linear Regression,46073,"0,450142743195609"
Linear Regression,41883,"0,572650202537586"
Linear Regression,42533,"1,00000086570219"
Linear Regression,27961,"0,270655506852699"
Linear Regression,32753,"0,450143339114808"
Linear Regression,23879,"0,478633199610912"
Linear Regression,43655,"0,49572709951188"
Linear Regression,18166,"0,535613277508903"
Linear Regression,764,"0,44159571016489"
Linear Regression,6480,"0,472935350735798"
Linear Regression,14749,"0,586895259725142"
Linear Regression,32165,"0,45014323478435"
Linear Regression,36704,"0,404558830662775"
Linear Regression,48113,"0,472935234280808"
Linear Regression,37443,"0,444445398100851"
Linear Regression,30743,"0,404559073483581"
Linear Regression,15117,"0,475784371266606"
Linear Regression,19237,"0,527066241829286"
Linear Regression,16744,"0,373219604734489"
Linear Regression,16351,"0,424501869796205"
Linear Regression,15618,"0,498576133305346"
Linear Regression,36909,"0,689458693539083"
Linear Regression,42336,"0,3504277597308"
Linear Regression,7501,"0,378917638190628"
Linear Regression,43511,"0,336182354943727"
Linear Regression,9913,"0,504273594961632"
Linear Regression,39732,"0,467237301439912"
Linear Regression,37324,"0,447293604019216"
Linear Regression,1986,"0,501424590570051"
Linear Regression,21721,"0,444445160191225"
Linear Regression,36692,"0,433048790377065"
Linear Regression,26918,"0,390314312779615"
Linear Regression,9004,"0,361823422311643"
Linear Regression,628,"0,515669551805274"
Linear Regression,18076,"0,430200244850367"
Linear Regression,22187,"0,532763928295134"
Linear Regression,45278,"0,504274275710681"
Linear Regression,22942,"0,316239646100628"
Linear Regression,9728,"0,578347794091189"
Linear Regression,1747,"0,54416024021509"
Linear Regression,1603,"0,41310620349657"
Linear Regression,13668,"0,427351216986939"
Linear Regression,28065,"0,401709700904876"
Linear Regression,25875,"0,549858298548464"
Linear Regression,37160,"0,487179793816568"
Linear Regression,46709,"0,40740740883309"
Linear Regression,9183,"0,475783485996257"
Linear Regression,31731,"0,358974715558336"
Linear Regression,28785,"0,524216874407112"
Linear Regression,15642,"0,484331288060352"
Linear Regression,42800,"0,524216604198959"
Linear Regression,44369,"0,404559048745614"
Linear Regression,10858,"0,584046101500708"
Linear Regression,12618,"0,168091467600396"
Linear Regression,6704,"0,401710158701499"
Linear Regression,37305,"0,441596391475937"
Linear Regression,11136,"0,418803574032161"
Linear Regression,36046,"0,38461545657226"
Linear Regression,22181,"1,00000054392379"
Linear Regression,2647,"0,401709908566984"
Linear Regression,29478,"0,350428251071183"
Linear Regression,2069,"0,390313880026598"
Linear Regression,41080,"0,205128300702687"
Linear Regression,6311,"0,544159760324392"
Linear Regression,522,"0,447294260793668"
Linear Regression,22413,"0,595441720893354"
Linear Regression,4996,"0,538461684925844"
Linear Regression,31482,"0,41310598250467"
Linear Regression,1271,"0,586895046413095"
Linear Regression,14674,"0,464387608921034"
Linear Regression,24799,"0,547009167930125"
Linear Regression,43121,"0,450142991178834"
Linear Regression,12970,"0,490028968526586"
Linear Regression,18690,"0,418803826399107"
Linear Regression,41860,"0,458690057143991"
Linear Regression,23873,"0,410256919960604"
Linear Regression,568,"0,444445258742334"
Linear Regression,49137,"0,467237039834502"
Linear Regression,48602,"0,381766864118808"
Linear Regression,33854,"0,421653351196048"
Linear Regression,46656,"0,467236770605654"
Linear Regression,38288,"0,458689921119503"
Linear Regression,25721,"0,273504366538404"
Linear Regression,30046,"0,481482363769944"
Linear Regression,30576,"0,341880826272496"
Linear Regression,32157,"0,547008665033822"
Linear Regression,33399,"0,464387904533796"
Linear Regression,36460,"0,615385311606769"
Linear Regression,16424,"0,410256881283192"
Linear Regression,24920,"0,413106268379442"
Linear Regression,6434,"0,484330698987658"
Linear Regression,1833,"0,450142926082699"
Linear Regression,7504,"0,418803943493606"
Linear Regression,13886,"0,609687555796875"
Linear Regression,38846,"1,00000065291567"
Linear Regression,17749,"0,541311253169472"
Linear Regression,13763,"0,407408226826476"
Linear Regression,9945,"0,424501988996988"
Linear Regression,8353,"0,227920228181432"
Linear Regression,36015,"0,518518960144047"
Linear Regression,7583,"0,364672834405785"
Linear Regression,22053,"0,367521670886022"
Linear Regression,15953,"0,30769290403166"
Linear Regression,3771,"0,407407762441456"
Linear Regression,46344,"0,475784463309666"
Linear Regression,1569,"0,358974684744642"
Linear Regression,3935,"0,38461612308156"
Linear Regression,21797,"0,532763738163329"
Linear Regression,49321,"0,407408369041854"
Linear Regression,43361,"0,376068799009368"
Linear Regression,28497,"0,396012266221855"
Linear Regression,17843,"0,367522202022292"
Linear Regression,32480,"1,00000008864873"
Linear Regression,35162,"0,444444539993439"
Linear Regression,37517,"0,415955278803089"
Linear Regression,8720,"0,356125581792508"
Linear Regression,17720,"0,424502278853641"
Linear Regression,319,"0,464387893235962"
Linear Regression,44604,"0,321937675610732"
Linear Regression,30520,"0,507122746025307"
Linear Regression,2830,"0,430200090959696"
Linear Regression,7916,"0,675214182109368"
Linear Regression,6569,"0,450142760814145"
Linear Regression,14850,"0,572650485639073"
Linear Regression,22918,"0,404558574474465"
Linear Regression,12295,"0,501425309451228"
Linear Regression,41821,"0,857550454624736"
Linear Regression,5251,"0,43589814344026"
Linear Regression,4469,"0,512821337691861"
Linear Regression,28337,"0,390314361950747"
Linear Regression,20129,"0,501424729720517"
Linear Regression,32850,"0,367522312914765"
Linear Regression,5116,"1,00000017763393"
Linear Regression,41970,"0,324786750098326"
Linear Regression,5741,"0,464387697931755"
Linear Regression,25854,"0,581197519248"
Linear Regression,25341,"0,353276426915492"
Linear Regression,30062,"0,541310777225117"
Linear Regression,25867,"0,43874648503293"
Linear Regression,21135,"0,364673058602737"
Linear Regression,34338,"0,504274264452051"
Linear Regression,18447,"0,57264980471319"
Linear Regression,6770,"0,435898427228909"
Linear Regression,8450,"0,504274223642191"
Linear Regression,30475,"0,413105729996401"
Linear Regression,31965,"0,438747198616072"
Linear Regression,26886,"0,478633250490672"
Linear Regression,34324,"0,507122811775693"
Linear Regression,4528,"0,612536094360719"
Linear Regression,14245,"0,487180130871117"
Linear Regression,26885,"0,41880410229659"
Linear Regression,48222,"0,524217282535547"
Linear Regression,22450,"0,564102907726211"
Linear Regression,12066,"0,481482413305104"
Linear Regression,48527,"0,430199843603342"
Linear Regression,31766,"0,56980099312619"
Linear Regression,16421,"0,321938316033519"
Linear Regression,47156,"0,398861199392701"
Linear Regression,33902,"0,413105957503439"
Linear Regression,542,"0,535612660436773"
Linear Regression,40112,"1,00000012264987"
Linear Regression,24995,"0,495726889801854"
Linear Regression,13074,"0,498575536841914"
Linear Regression,30307,"0,564103052668753"
Linear Regression,40781,"0,44444524022815"
Linear Regression,23203,"0,470085643112301"
Linear Regression,19532,"0,581197504477787"
Linear Regression,7118,"0,401710394616473"
Linear Regression,31260,"0,484331154003203"
Linear Regression,13950,"0,435897534619542"
Linear Regression,30552,"0,470085673171909"
Linear Regression,25961,"0,609687223214165"
Linear Regression,7663,"0,438747425829839"
Linear Regression,33105,"0,487179653427085"
